TotalProfitGrowRate,0.0183740458023
VOL10,0.125619495014
VOL120,0.00529183793329
VOL20,0.103722254849
VOL240,-0.0245278919565
VOL5,0.136507927193
VOL60,0.0265179095725
WVAD,0.119823253088
REC,0.206731062839
DAREC,0.0466326953582
GREC,0.0092026211342
FY12P,-0.0192548443931
DAREV,-0.0353305930726
GREV,0.0216946564895
SFY12P,-0.0279001761609
DASREV,-0.119600117445
GSREV,-0.0326717557266
FEARNG,-0.0659794480358
FSALESG,0.00628009395213
TA2EV,-0.119041103939
CFO2EV,-0.0231015854385
ACCA,-0.0748655314185
DEGM,-0.0350499119217
SUOI,0.00310510863196
EARNMOM,-0.0257469172061
FiftyTwoWeekHigh,0.14989782737
Volatility,-0.0242466236065
Skewness,0.122485026429
ILLIQUIDITY,-0.0354004697608
BackwardADJ,-0.115834997069
MACD,0.149624779807
ADTM,0.0784668232565
ATR14,0.0594656488576
ATR6,0.0795437463335
BIAS10,0.365140927791
BIAS20,0.254099823851
BIAS5,0.496674104543
BIAS60,0.193038167947
BollDown,0.059654139756
BollUp,0.0757081620703
CCI10,0.32593423372
CCI20,0.281413388151
CCI5,0.412411039361
CCI88,0.156363522133
KDJ_K,0.294219025263
KDJ_D,0.192048150331
KDJ_J,0.376162654156
ROC6,0.279183793318
ROC20,0.16068354689
SBM,0.0473317674713
STM,0.0694550792749
UpRVI,0.143243100417
DownRVI,-0.0412325308298
RVI,0.308177921329
SRMI,0.254909571356
ChandeSD,-0.0144433352913
ChandeSU,0.112048150328
CMO,0.214860833832
DBCD,0.0731896652998
ARC,-0.018389318377
OBV,-0.0665026423987
OBV6,-0.0715695830918
OBV20,-0.0739747504437
TVMA20,0.0352671755741
TVMA6,0.0665913094568
TVSTD20,0.0136236054028
TVSTD6,0.0940722254886
VDEA,0.178701702885
VDIFF,0.203163828547
VEMA10,0.00795067527927
VEMA12,0.000472108044648
VEMA26,-0.0281497357617
VEMA5,0.0301708749279
VMACD,0.0887122724643
VOSC,0.150125660606
VR,0.123238439006
VROC12,0.168688197306
VROC6,0.126694069295
VSTD10,0.00405402231374
VSTD20,-0.0269671168538
KlingerOscillator,0.140590135062
MoneyFlow20,0.0345807398723
AD,-0.0557897827388
AD20,-0.0620093951877
AD6,-0.0582172636549
CoppockCurve,0.0670275983588
ASI,0.223433940116
ChaikinOscillator,0.213776277167
ChaikinVolatility,0.0615044220532
EMV14,0.0585413975363
EMV6,0.131950675285
plusDI,0.24504403994
minusDI,-0.145241381463
ADX,0.0778643570205
ADXR,0.0757228420468
Aroon,0.172473869649
AroonDown,-0.159583675873
AroonUp,0.145814445103
DEA,0.0480176159739
DIFF,0.0807621843841
DDI,0.133682325314
DIZ,0.133589547863
DIF,-0.134083969472
MTM,0.21074926601
MTMMA,0.0755008808019
PVT,-0.0733446858517
PVT6,-0.0786899588995
PVT12,-0.0810739870852
TRIX5,0.125939518502
TRIX10,0.0856312389938
UOS,0.234714621267
MA10RegressCoeff12,0.0625596007074
MA10RegressCoeff6,0.0828543746367
PLRC6,0.192385202592
PLRC12,0.126357604233
SwingIndex,0.617342924279
Ulcer10,-0.0274903112167
Ulcer5,-0.0908796508786
Hurst,-0.0687345860277
ACD6,0.242655314162
ACD20,0.120229594838
EMA12,0.0717492660043
EMA26,0.0702348796273
APBMA,0.0782460364098
BBI,0.071406341753
BBIC,-0.373918966546
TEMA10,0.0826594245486
TEMA5,0.0919166177375
MA10Close,-0.357290076352
AR,0.1485666471
BR,0.203316500303
ARBR,-0.115874339406
CR20,0.173427480924
MassIndex,0.137012371413
BearPower,0.158093364658
BullPower,0.195310041113
Elder,0.106061068707
NVI,-0.0963493834452
PVI,0.00906459189705
RC12,0.219024139476
RC24,0.157819729895
JDQS20,0.113583675871
chgPct,1.0
